birds, neural network result (jump), currentFitness
2,-1.898202,13.85564
2,5.537488,13.85743
2,14.16418,13.8596
2,7.237583,13.86148
2,13.66597,13.86323
2,-2.251172,13.86526
2,13.84547,13.8674
2,22.71975,13.86924
2,14.1474,13.87105
2,-1.661102,13.87274
2,-2.186536,13.87443
2,12.35737,13.87654
2,-0.027419,13.87833
2,3.150349,13.88008
2,-2.530696,13.88215
2,9.253525,13.88437
2,2.985895,13.88629
2,-14.00851,13.88859
2,13.81363,13.89048
2,4.292789,13.89278
2,-8.583388,13.89471
2,-15.07742,13.89656
2,10.67759,13.89862
2,-3.775598,13.90098
2,-1.981139,13.90307
2,13.6313,13.90706
2,6.6577,13.9096
2,26.57041,13.91138
2,5.999661,13.91313
2,-7.671162,13.91524
2,-14.17186,13.91744
2,-15.93252,13.91925
2,2.788867,13.92099
2,2.596195,13.92283
2,3.948759,13.92467
2,-0.389037,13.92643
2,10.93048,13.92819
2,10.73081,13.93007
2,11.14638,13.93201
2,-12.12985,13.93434
2,-17.17204,13.9369
2,-5.247051,13.93885
2,23.16985,13.94073
2,-5.054798,13.94315
2,-20.56216,13.94505
2,-10.54219,13.94697
2,3.401607,13.94923
2,9.099381,13.95142
2,-9.649717,13.95327
2,-12.7521,13.9551
2,8.982741,13.95686
2,18.01921,13.95899
2,-9.643486,13.96082
2,-14.99065,13.96255
2,6.648582,13.96423
2,13.43674,13.96608
2,-10.92748,13.97025
2,6.114672,13.97258
2,-10.49478,13.97436
2,17.0319,13.9766
2,-6.096535,13.97838
2,-7.468303,13.98021
2,12.14858,13.98232
2,-3.66444,13.98446
2,7.287652,13.98643
2,23.5929,13.9883
2,0.238527,13.99015
2,-9.32985,13.99232
2,27.88092,13.99429
2,18.80696,13.99652
2,-3.31755,13.99864
2,-3.561786,14.00112
2,-2.953609,14.00322
2,-9.868453,14.00724
2,18.88446,14.00994
2,0.021762,14.01182
2,-5.240377,14.01381
2,-1.179002,14.01602
2,-6.609433,14.01842
2,-6.775843,14.02033
2,9.514172,14.02212
2,2.022665,14.024
2,0.536173,14.02604
2,20.02895,14.02801
2,10.35671,14.02995
2,-12.73944,14.03273
2,15.02786,14.03489
2,16.40838,14.03685
2,6.458304,14.03884
2,0.622159,14.04083
2,-25.17117,14.04312
2,10.34689,14.04498
2,-18.75259,14.04677
2,11.06028,14.04884
2,-12.5266,14.05103
2,5.883107,14.05298
2,12.87494,14.05484
2,-1.92487,14.05662
2,13.10163,14.05881
2,21.16013,14.06067
2,-12.21636,14.06248
2,11.42864,14.06427
2,6.856482,14.06619
2,-14.31991,14.06837
2,4.225661,14.07022
2,-9.648229,14.07216
2,6.334709,14.07411
2,10.51449,14.07659
2,-4.07457,14.07849
2,10.87112,14.08047
2,-26.17689,14.08261
2,-2.937301,14.08472
2,20.92905,14.0866
2,28.60907,14.08839
2,12.68106,14.09018
2,-2.830747,14.09236
2,-1.208393,14.09415
2,-3.641862,14.09591
2,-6.63961,14.09774
2,-10.78524,14.09961
2,-18.90068,14.10162
2,9.60389,14.1034
2,-15.92576,14.10514
2,12.40223,14.10699
2,10.53638,14.11036
2,-7.593437,14.11312
2,15.42828,14.11776
2,10.63579,14.12159
2,9.398692,14.1235
2,-0.516417,14.12568
2,3.621057,14.12756
2,11.85697,14.12927
2,15.89201,14.13098
2,-16.722,14.13272
2,-4.584153,14.13503
2,16.56414,14.13675
2,6.101744,14.13849
2,3.151271,14.14037
2,-3.759329,14.14289
2,-12.70938,14.14467
2,-11.97572,14.14639
2,17.34443,14.14874
2,-12.15218,14.15096
2,-22.9045,14.15278
2,6.891916,14.15469
2,5.732334,14.15656
2,-1.134566,14.15877
2,13.81369,14.16079
2,-13.9934,14.16268
2,7.179026,14.16462
2,-4.895323,14.16648
2,3.977878,14.16842
2,-2.954443,14.17019
2,-5.859079,14.17207
2,-4.156073,14.1738
2,7.137373,14.17598
2,0.601885,14.17785
2,-7.282004,14.17967
2,21.03412,14.18183
2,13.27905,14.18398
2,-1.889473,14.18572
2,0.420469,14.19633
2,22.37924,14.19905
2,-12.38466,14.20138
2,-14.38601,14.20343
2,-3.939815,14.20523
2,4.471489,14.20733
2,-0.769317,14.21007
2,-0.190417,14.2121
2,16.01687,14.21404
2,-10.10643,14.21665
2,19.10851,14.21936
2,-0.570894,14.22142
2,-0.406743,14.22344
2,-0.997096,14.22815
2,0.888383,14.23009
2,15.78207,14.23225
2,6.608839,14.23514
2,-22.07871,14.23725
2,-18.71139,14.23915
2,-6.507581,14.24097
2,11.30238,14.24345
2,2.338789,14.24545
2,29.91636,14.24719
2,-0.759558,14.24906
2,-6.080031,14.25126
2,-14.64222,14.25321
2,-15.82614,14.25501
2,-10.67929,14.25684
2,-17.37902,14.25903
2,11.68264,14.26103
2,-15.87692,14.26293
2,10.2749,14.26551
2,-18.75599,14.26816
2,-2.947429,14.27199
2,-19.39999,14.27401
2,-13.67383,14.27665
2,14.53723,14.27854
2,7.398303,14.28042
2,-1.932435,14.28271
2,5.469368,14.28472
2,14.19598,14.2867
2,7.21514,14.28858
2,13.70464,14.29062
2,-2.192681,14.2931
2,13.86268,14.29504
2,22.68441,14.29681
2,14.17823,14.29897
2,-2.179316,14.30187
2,12.30593,14.3037
2,3.158422,14.30573
2,-2.631951,14.30764
2,9.153147,14.30978
2,2.941018,14.31181
2,-14.1087,14.3137
2,13.73186,14.3162
2,-8.32505,14.31837
2,-14.98557,14.32047
2,10.59492,14.32267
2,-3.52822,14.3247
2,-1.832951,14.32689
2,13.64057,14.32875
2,6.68918,14.33094
2,26.59873,14.33631
2,5.918675,14.33849
2,-7.598333,14.34036
2,-14.12283,14.34266
2,-15.83693,14.34445
2,2.736526,14.34628
2,2.582436,14.34863
2,3.944639,14.35144
2,-0.155251,14.35334
2,10.96611,14.35521
2,10.67422,14.35708
2,11.19035,14.36041
2,-12.13801,14.36252
2,-17.40156,14.36541
2,-5.173829,14.3679
2,23.14059,14.36999
2,-4.991563,14.37201
2,-20.43363,14.37386
2,-10.30278,14.37656
2,3.282778,14.37855
2,9.119477,14.38036
2,-9.461481,14.38265
2,-12.75445,14.38489
2,8.876556,14.38688
2,18.05944,14.38877
2,-9.582635,14.39063
2,-14.89184,14.39301
2,6.58014,14.39571
2,13.3729,14.3976
2,-10.62854,14.4002
2,6.018276,14.40218
2,-10.62385,14.4045
2,17.02148,14.40655
2,-5.957942,14.40936
2,-7.51334,14.41131
2,12.11322,14.41317
2,-3.427203,14.4153
2,7.226076,14.41795
2,23.59301,14.42012
2,0.24328,14.42392
2,-9.220548,14.42636
2,27.87411,14.42819
2,18.75402,14.4305
2,-3.253523,14.43283
2,-3.354843,14.43505
2,-2.859701,14.43727
2,-9.80104,14.43906
2,18.88812,14.44106
2,0.097147,14.44545
2,-5.003616,14.44735
2,-1.114088,14.44967
2,-6.757506,14.45196
2,-6.646293,14.45409
2,9.464776,14.456
2,2.65136,14.45789
2,19.97218,14.46113
2,10.37392,14.46385
2,-12.65815,14.46608
2,15.03437,14.46866
2,16.31076,14.4707
2,6.461757,14.47298
2,-9.766993,14.47554
2,-25.0891,14.47787
2,10.29058,14.4798
2,-18.80939,14.48192
2,11.02428,14.48474
2,-12.2227,14.48668
2,5.829154,14.48847
2,12.7986,14.49015
2,-1.947859,14.4925
2,13.01285,14.49452
2,21.19213,14.49659
2,-12.26252,14.49869
2,11.49704,14.50152
2,6.854724,14.50441
2,-14.32359,14.50959
2,4.227038,14.5124
2,-9.832807,14.51513
2,6.286277,14.51796
2,10.45962,14.52081
2,-4.059636,14.52275
2,10.76048,14.52512
2,-26.31029,14.52717
2,-2.750298,14.52911
2,20.92808,14.53113
2,28.61406,14.533
2,12.70846,14.535
2,-2.876449,14.53684
2,-1.08486,14.53863
2,-3.641746,14.54048
2,-6.541867,14.54296
2,-10.9276,14.54747
2,-18.92887,14.54941
2,9.485398,14.55171
2,-15.81728,14.55373
2,12.35567,14.55564
2,10.46719,14.55741
2,-7.731656,14.55978
2,15.37169,14.56169
2,10.66546,14.56349
2,9.424042,14.56553
2,-0.303768,14.56785
2,3.523167,14.56964
2,11.80085,14.57157
2,15.92865,14.57543
2,-16.77418,14.57736
2,-4.462414,14.57917
2,16.49148,14.58103
2,6.143629,14.583
2,3.115475,14.58508
2,-3.820006,14.58691
2,-12.70093,14.58871
2,-12.02828,14.59049
2,17.25605,14.59265
2,-12.44778,14.59448
2,-22.84414,14.59625
2,6.885787,14.59864
2,5.788948,14.60081
2,-1.186965,14.60262
2,13.77239,14.60448
2,-13.83466,14.60623
2,7.23067,14.60897
2,-4.642406,14.61116
2,4.003522,14.6131
2,-2.873393,14.61523
2,-5.786706,14.6177
2,-4.09296,14.61969
2,7.124132,14.62158
2,1.521701,14.62341
2,-7.130624,14.62568
2,21.04638,14.62745
2,13.26367,14.62918
2,-1.790501,14.63088
2,0.53626,14.63285
2,22.41764,14.6349
2,-12.38921,14.63667
2,-14.52096,14.6384
2,-4.04271,14.64017
2,4.473571,14.64225
2,-0.609489,14.64416
2,0.001488,14.64806
2,16.03606,14.64996
2,-10.00806,14.65195
2,19.05289,14.65377
2,-0.335984,14.65558
2,-0.297465,14.6575
2,-0.922128,14.65976
2,0.843695,14.66196
2,15.82041,14.66389
2,6.567576,14.66579
2,-22.26121,14.66801
2,-18.57192,14.66982
2,-6.15681,14.67177
2,11.32385,14.67355
2,2.306352,14.67574
2,29.93811,14.67753
2,-0.656352,14.67935
2,-5.8585,14.68164
2,-14.96021,14.68351
2,-15.95511,14.68531
2,-10.79803,14.68707
2,-17.5904,14.68878
2,11.67794,14.6906
2,-15.97656,14.69283
2,10.29879,14.69464
2,-18.97959,14.69641
2,-2.890774,14.69855
2,-19.47386,14.70074
2,-13.7588,14.70263
2,14.59522,14.7045
2,7.487415,14.70636
2,-1.949059,14.70878
2,5.417533,14.71069
2,14.24206,14.71248
2,7.198969,14.71418
2,13.74571,14.71599
2,-2.148201,14.71818
2,13.89471,14.72003
2,22.67647,14.72187
2,14.21531,14.72576
2,-2.152667,14.72767
2,12.27716,14.72945
2,3.16885,14.73133
2,-2.714812,14.73307
2,9.071556,14.7352
2,2.911586,14.7371
2,-14.21544,14.73893
2,13.67163,14.74088
2,-8.075763,14.7434
2,-14.90857,14.74528
2,10.52568,14.74724
2,-3.293168,14.75235
2,-1.68655,14.75456
2,13.6581,14.75645
2,6.727995,14.75875
2,26.64171,14.76061
2,5.849986,14.76236
2,-7.540596,14.76404
2,-14.09098,14.76648
2,-15.76517,14.76853
2,2.693826,14.77062
2,2.57322,14.77259
2,3.952738,14.77445
2,0.075684,14.77659
2,10.99774,14.77851
2,10.63906,14.78059
2,11.2403,14.78302
2,-12.15205,14.78527
2,-17.65084,14.78728
2,-5.099032,14.78923
2,23.14097,14.79114
2,-4.947378,14.79318
2,-20.33412,14.7951
2,-10.08982,14.79705
2,3.18859,14.79924
2,9.150974,14.80139
2,-9.276651,14.80325
2,-12.76505,14.805
2,8.795597,14.80673
2,18.10756,14.80896
2,-9.52974,14.81067
2,-14.81282,14.81239
2,6.526985,14.8141
2,13.33205,14.81655
2,-10.34988,14.81836
2,5.934044,14.82036
2,-10.7664,14.82243
2,17.03083,14.82428
2,-5.851521,14.82636
2,-7.564305,14.82813
2,12.09913,14.82999
2,-3.211847,14.83211
2,7.185491,14.83459
2,23.61357,14.83657
2,0.2699,14.83849
2,-9.142737,14.84039
2,27.89455,14.84252
2,18.73126,14.84437
2,-3.170018,14.84618
2,-3.155593,14.84854
2,-2.77203,14.851
2,-9.754596,14.8529
2,18.91973,14.85466
2,0.195245,14.85659
2,-4.774932,14.86109
2,-1.072266,14.86293
2,-6.917285,14.86523
2,-6.529604,14.86753
2,9.433362,14.86929
2,2.613547,14.87105
2,19.93897,14.87279
2,10.3943,14.87679
2,-12.60015,14.87891
2,15.05326,14.88073
2,16.23458,14.88293
2,6.464188,14.88512
2,-9.619561,14.887
2,-25.02626,14.88882
2,10.25516,14.89067
2,-18.88125,14.89243
2,10.99514,14.89425
2,-11.93862,14.89595
2,5.783944,14.89768
2,12.74564,14.89963
2,-1.97326,14.90169
2,12.9501,14.90349
2,21.2417,14.90566
2,-12.31989,14.90786
2,11.56713,14.90969
2,6.870805,14.91145
2,-14.35799,14.91324
2,4.230822,14.91536
2,-10.01951,14.91756
2,6.249093,14.91955
2,10.42206,14.92142
2,-4.036191,14.92415
2,10.67729,14.92643
2,-26.47287,14.92839
2,-2.561849,14.93039
2,20.94918,14.9326
2,28.63981,14.93454
2,12.75132,14.9364
2,-2.897104,14.93824
2,-0.96814,14.94004
2,-3.66095,14.94225
2,-6.443897,14.94402
2,-11.09875,14.94573
2,-18.97564,14.94745
2,9.390954,14.94941
2,-15.73828,14.9512
2,12.32614,14.95302
2,10.419,14.95481
2,-7.876325,14.95654
2,15.34207,14.95896
2,10.70691,14.96094
2,9.459228,14.96289
2,-0.092875,14.9652
2,3.4494,14.96755
2,11.76178,14.97163
2,15.97558,14.97364
2,-16.85092,14.97579
2,-4.357588,14.97769
2,16.44961,14.97963
2,6.183932,14.98196
2,3.091202,14.98433
2,-3.88036,14.98634
2,-12.70049,14.98809
2,-12.10282,14.98979
2,17.19698,14.99229
2,-12.75189,14.99406
2,-22.80471,14.99587
2,6.88437,14.99763
2,5.841352,14.9995
2,-1.246512,15.00191
2,13.759,15.00367
2,-13.69863,15.00536
2,7.275695,15.00722
2,-4.407956,15.00921
2,4.029084,15.01108
2,-2.788529,15.01308
2,-5.698763,15.01524
2,-4.030781,15.0174
2,7.102822,15.01926
2,1.596808,15.02115
2,-6.953236,15.02304
2,21.03038,15.0277
2,13.24016,15.02948
2,-1.685292,15.0312
2,0.417935,15.03321
2,22.43754,15.0351
2,-12.37117,15.0371
2,-14.62901,15.03887
2,-4.136036,15.04064
2,4.473653,15.04261
2,-0.44397,15.04439
2,0.188402,15.04611
2,16.0326,15.04786
2,-9.880262,15.04984
2,18.97054,15.05175
2,-0.082561,15.05367
2,-0.167683,15.05551
2,-0.859573,15.05735
2,0.783996,15.05983
2,15.84473,15.06188
2,6.508549,15.06375
2,-22.41666,15.0689
2,-18.40754,15.07442
2,-5.779269,15.08068
2,11.34241,15.08627
2,2.264635,15.08828
2,29.93619,15.09007
2,-0.547256,15.09218
2,-5.617254,15.0941
2,-15.27372,15.09594
2,-16.06013,15.09798
2,-10.90219,15.10107
2,-17.79024,15.10316
2,11.65599,15.10511
2,-16.05745,15.10686
2,10.30506,15.10905
2,-19.18527,15.11102
2,-2.816888,15.11294
2,-19.52949,15.11539
2,-13.82568,15.11842
2,14.64168,15.12077
2,7.586121,15.12277
2,-1.975444,15.12463
2,5.349504,15.12653
2,14.27393,15.12853
2,7.176561,15.13039
2,13.7844,15.13246
2,-2.089039,15.13482
2,13.912,15.13708
2,22.64128,15.13911
2,14.24618,15.14118
2,-2.139046,15.14325
2,12.22585,15.14531
2,3.176935,15.1473
2,-2.808611,15.14963
2,8.971286,15.15184
2,2.866797,15.15368
2,-14.31311,15.15561
2,13.58998,15.15753
2,-7.812918,15.15971
2,-14.8141,15.16165
2,10.44308,15.16356
2,-3.040501,15.16577
2,-1.531678,15.16841
2,13.66741,15.17042
2,6.759515,15.17252
2,26.67011,15.17446
2,5.76907,15.1787
2,-7.462603,15.18322
2,-14.03868,15.18523
2,-15.66373,15.18716
2,2.64154,15.18894
2,2.559485,15.19116
2,3.948687,15.19322
2,0.303863,15.19517
2,11.03335,15.19732
2,10.58259,15.19933
2,11.28431,15.20147
2,-12.15485,15.20339
2,-17.8852,15.20516
2,-5.021785,15.207
2,23.11188,15.20904
2,-4.887551,15.21128
2,-20.20563,15.21329
2,-9.847143,15.21553
2,3.069902,15.21843
2,9.171135,15.2204
2,-9.083111,15.22229
2,-12.76767,15.22439
2,8.689554,15.22655
2,18.14783,15.22842
2,-9.463415,15.23016
2,-14.70933,15.23232
2,6.45863,15.23445
2,13.26834,15.23628
2,-10.04487,15.23803
2,5.837717,15.23997
2,-10.8987,15.24214
2,17.02052,15.24409
2,-5.718385,15.24594
2,-7.609442,15.24778
2,12.0639,15.25014
2,-2.974022,15.25239
2,7.124033,15.25449
2,23.6138,15.2563
2,0.279143,15.25889
2,-9.039816,15.26087
2,27.8879,15.26281
2,18.6785,15.2647
2,-3.098474,15.26661
2,-2.947138,15.26881
2,-2.674617,15.2708
2,-9.686066,15.27268
2,18.92354,15.27446
2,0.272189,15.2765
2,-4.534247,15.2783
2,-1.012953,15.28027
2,-7.068014,15.28236
2,-6.398909,15.28448
2,9.384068,15.2863
2,19.88234,15.2884
2,10.41152,15.29275
2,-12.51508,15.29463
2,15.05984,15.29642
2,16.13708,15.2986
2,6.467636,15.30122
2,-9.459101,15.30319
2,-24.93682,15.30505
2,10.19897,15.30694
2,-18.93917,15.30937
2,10.95917,15.31125
2,-11.6272,15.31314
2,5.73004,15.3154
2,12.66943,15.31758
2,-2.001188,15.31954
2,12.86147,15.32138
2,21.2738,15.32337
2,-12.36181,15.32561
2,11.63554,15.3294
2,6.869148,15.3319
2,-14.36438,15.33409
2,4.232212,15.33588
2,-10.20893,15.3378
2,6.200724,15.33963
2,10.36728,15.34208
2,-4.015729,15.34399
2,10.5668,15.34572
2,-26.60774,15.3488
2,-2.367113,15.35104
2,20.94834,15.35295
2,28.64491,15.3549
2,12.7788,15.35693
2,-2.935678,15.35909
2,-0.850827,15.3613
2,-3.666956,15.36324
2,-6.339586,15.36533
2,-11.24746,15.36741
2,-18.99922,15.36927
2,9.272598,15.37112
2,-15.63209,15.37286
2,12.27967,15.37478
2,10.34993,15.37676
2,-8.020837,15.37849
2,15.28564,15.38024
2,10.73664,15.3825
2,9.484634,15.38482
2,0.115259,15.38673
2,3.351647,15.38852
2,11.70575,15.3903
2,16.01228,15.39251
2,-16.90211,15.39438
2,-4.237189,15.3966
2,16.37712,15.40104
2,6.225807,15.40327
2,3.055469,15.40515
2,-3.938269,15.40698
2,-12.68703,15.40901
2,-12.15788,15.41105
2,17.10875,15.41293
2,-13.05508,15.41544
2,-22.73692,15.418
2,6.878268,15.41991
2,5.897942,15.42162
2,-1.302842,15.42331
2,13.71786,15.42558
2,-13.53417,15.42733
2,7.327301,15.42924
2,-4.149163,15.43103
2,4.054728,15.43284
2,-2.702149,15.43492
2,-5.618473,15.43669
2,-3.966837,15.4385
2,7.086748,15.44033
2,1.665436,15.44248
2,-6.794698,15.44444
2,21.03272,15.44631
2,13.22191,15.44858
2,-1.586618,15.45107
2,0.53171,15.45297
2,22.46945,15.45483
2,-12.37342,15.45672
2,-14.75667,15.45883
2,-4.239958,15.46172
2,4.475032,15.4641
2,-0.280373,15.46619
2,0.374166,15.46824
2,16.04384,15.47002
2,-9.768443,15.47175
2,18.90553,15.47346
2,0.161801,15.47573
2,-0.055154,15.47944
2,-0.784592,15.48123
2,0.734038,15.48294
2,15.87815,15.48514
2,6.461049,15.48695
2,-22.59347,15.4887
2,-18.25384,15.49058
2,-5.414664,15.49255
2,11.36286,15.49448
2,2.228941,15.49632
2,29.94963,15.49872
2,-0.441307,15.50097
2,-5.387661,15.50306
2,-15.59605,15.50493
2,-16.17959,15.50895
2,-11.01867,15.51094
2,-18.00038,15.51274
2,11.64524,15.5145
2,-16.15126,15.51638
2,10.32277,15.51848
2,-19.40688,15.52028
2,-2.757039,15.52219
2,-19.59336,15.52399
2,-13.9106,15.52605
2,14.69562,15.52783
2,7.678602,15.52962
2,-1.989089,15.53196
2,5.291986,15.53431
2,14.31502,15.53643
2,7.158201,15.53877
2,13.82463,15.54068
2,-2.038787,15.54306
2,13.93886,15.545
2,22.62378,15.54687
2,14.28108,15.54895
2,-2.111768,15.55112
2,12.18916,15.55349
2,3.186541,15.55525
2,-2.889231,15.55698
2,8.883138,15.55902
2,2.831974,15.56083
2,-14.41455,15.56256
2,13.52224,15.56429
2,-7.555103,15.56623
2,-14.72873,15.56825
2,10.36915,15.5701
2,-2.794838,15.57188
2,-1.376768,15.57391
2,13.68205,15.57589
2,6.795769,15.57777
2,26.70797,15.57979
2,5.696088,15.58198
2,-7.393415,15.5841
2,-13.99688,15.58595
2,-15.57661,15.5878
2,2.595475,15.58972
2,2.548683,15.59225
2,3.952521,15.59405
2,0.529208,15.5958
2,11.06638,15.59761
2,10.53995,15.5997
2,11.33218,15.60261
2,-12.16049,15.60521
2,-18.13317,15.60712
2,-4.942807,15.60924
2,23.10191,15.61115
2,-4.840604,15.61315
2,-20.09585,15.61804
2,-9.620933,15.62083
2,2.967113,15.62339
2,9.198653,15.62551
2,-8.890823,15.62739
2,-12.77566,15.63095
2,8.599788,15.63297
2,18.1932,15.63507
2,-9.401244,15.63683
2,-14.61777,15.63857
2,6.400138,15.64044
2,13.21947,15.64249
2,-9.751842,15.64421
2,5.749237,15.64591
2,-11.04027,15.6477
2,17.02297,15.64958
2,-5.606952,15.65142
2,-7.658419,15.65332
2,12.04238,15.65514
2,-2.750188,15.65694
2,7.076121,15.65904
2,23.62722,15.66095
2,0.30327,15.66288
2,-8.958318,15.66527
2,27.89882,15.66739
2,18.6452,15.66933
2,-3.013045,15.67112
2,-2.743369,15.67289
2,-2.5806,15.67472
2,-9.630849,15.67663
2,18.94539,15.67893
2,0.364044,15.68085
2,-4.298067,15.68302
2,-0.969512,15.68537
2,-7.226759,15.68713
2,-6.276297,15.68882
2,9.346376,15.69066
2,19.8409,15.6925
2,10.4308,15.69433
2,-12.44433,15.69617
2,15.07441,15.69796
2,16.05341,15.7001
2,6.470423,15.70213
2,-9.303948,15.70395
2,-24.85847,15.70574
2,10.15625,15.70785
2,-19.00699,15.7097
2,10.92764,15.71149
2,-11.32722,15.71324
2,5.681777,15.71526
2,12.6083,15.71751
2,-2.031549,15.71942
2,12.78964,15.72116
2,21.31724,15.72287
2,-12.41019,15.72485
2,11.70504,15.7289
2,6.879002,15.73126
2,-14.39104,15.73304
2,4.235157,15.73517
2,-10.40058,15.73698
2,6.159614,15.73877
2,10.32368,15.74075
2,-3.988801,15.74306
2,10.47404,15.74494
2,-26.76168,15.74683
2,-2.170069,15.7489
2,20.96174,15.75105
2,28.66342,15.75293
2,12.81626,15.7547
2,-2.956845,15.75642
2,-0.739012,15.75871
2,-3.686502,15.7605
2,-6.233959,15.76217
2,-11.41584,15.76395
2,-19.03396,15.76607
2,9.169759,15.76811
2,-15.54531,15.76985
2,12.2442,15.77169
2,10.29441,15.77339
2,-8.170623,15.77555
2,15.24661,15.77732
2,10.77398,15.77915
2,9.516386,15.7832
2,3.26946,15.78526
2,11.66073,15.78712
2,16.05562,15.78897
2,-16.96893,15.79085
2,-4.127925,15.7931
2,16.32449,15.79505
2,6.266662,15.79736
2,3.027174,15.79958
2,-3.995476,15.8018
2,-12.67785,15.80355
2,-12.22756,15.8053
2,17.03945,15.80711
2,-13.3651,15.80965
2,-22.6813,15.8114
2,6.875206,15.8132
2,5.951816,15.81539
2,-1.364475,15.81758
2,13.69473,15.81941
2,-13.38333,15.82126
2,7.374636,15.82305
2,-3.901224,15.82531
2,4.080318,15.82734
2,-2.612366,15.83123
2,-5.469271,15.83319
2,-3.834999,15.83521
2,6.896775,15.83712
2,1.852699,15.83914
2,-6.511807,15.84107
2,21.02433,15.84302
2,13.08165,15.84486
2,-1.402503,15.84656
2,0.537346,15.84873
2,22.48645,15.851
2,-12.41746,15.85287
2,-15.04758,15.85461
2,-4.469538,15.85643
2,4.520495,15.85888
2,0.044844,15.86065
2,0.740332,15.86235
2,16.23891,15.86404
2,-9.570088,15.86628
2,18.85985,15.86844
2,0.637089,15.87076
2,0.13697,15.87279
2,-0.609746,15.87483
2,0.674403,15.87685
2,15.82505,15.87872
2,6.320319,15.8807
2,-22.98698,15.88284
2,-17.96077,15.88484
2,-4.704456,15.88673
2,11.48394,15.88858
2,2.25602,15.89027
2,29.92309,15.89236
2,-0.234342,15.89409
2,-4.947792,15.89597
2,-16.26051,15.89769
2,-16.44267,15.89966
2,-11.27514,15.90171
2,-18.44068,15.90344
2,11.6782,15.90515
2,-16.36189,15.90683
2,10.47623,15.90902
2,-19.88099,15.91101
2,-2.663861,15.91285
2,-19.7326,15.91526
2,-14.11651,15.91747
2,14.63511,15.91983
2,7.84981,15.9217
2,-1.989379,15.92349
2,5.27594,15.9256
2,14.56402,15.92742
2,7.037716,15.92924
2,13.73172,15.93314
2,-1.953241,15.93497
2,13.90475,15.93682
2,22.62608,15.94068
2,14.25569,15.94304
2,-2.029548,15.94482
2,12.11898,15.94662
2,3.126033,15.94868
2,-3.022971,15.95078
2,8.749007,15.95252
2,2.8561,15.95425
2,-14.62233,15.95593
2,13.2419,15.9578
2,-7.045293,15.95969
2,-14.57203,15.96156
2,10.09613,15.96369
2,-2.312239,15.96574
2,-1.062632,15.96791
2,13.68074,15.96985
2,7.049481,15.97172
2,26.61605,15.97357
2,5.445417,15.97565
2,-7.266963,15.97746
2,-13.92931,15.98228
2,-15.42338,15.99081
2,2.582868,15.99385
2,2.634225,15.99598
2,4.046799,15.99772
2,0.08887,15.99963
2,10.98901,16.00163
2,10.39424,16.00359
2,11.3666,16.00584
2,-12.17326,16.00765
2,-18.65565,16.01002
2,-4.779301,16.01213
2,23.16279,16.01411
2,-4.771131,16.01607
2,-19.90863,16.01838
2,-9.194877,16.02065
2,2.891412,16.02282
2,9.227823,16.02571
2,-8.505032,16.02782
2,-12.80108,16.02987
2,8.591624,16.03257
2,18.25239,16.03443
2,-9.280588,16.0367
2,-14.45227,16.03851
2,6.116005,16.04069
2,13.21991,16.04536
2,-9.182627,16.0472
2,5.529626,16.04906
2,-11.34143,16.05121
2,17.05382,16.05316
2,-5.425051,16.0552
2,-7.763068,16.05704
2,11.94576,16.0592
2,-2.326317,16.06116
2,6.864957,16.063
2,23.49217,16.06536
2,-8.836393,16.06747
2,27.78339,16.06943
2,18.64402,16.07142
2,-2.813417,16.07333
2,-2.342966,16.07552
2,-2.396203,16.07801
2,-9.542694,16.08015
2,19.07651,16.08559
2,0.574498,16.08743
2,-3.830997,16.08941
2,-0.913615,16.09139
2,-7.559783,16.09376
2,-6.044301,16.09584
2,9.185065,16.09779
2,19.69022,16.09992
2,10.56955,16.10197
2,-12.32518,16.10376
2,14.92862,16.10571
2,15.78368,16.10757
2,6.296737,16.10982
2,-9.000416,16.11178
2,-24.71622,16.11376
2,9.927252,16.11575
2,-19.16045,16.11796
2,10.68462,16.11992
2,-10.74222,16.122
2,5.60847,16.12395
2,12.49326,16.1265
2,-2.099616,16.12858
2,12.80873,16.13058
2,21.23941,16.13288
2,-12.51541,16.13538
2,11.88435,16.13753
2,7.024795,16.13955
2,-14.48111,16.14199
2,4.12277,16.14431
2,-10.79082,16.14616
2,6.094148,16.14795
2,10.19322,16.15014
2,-3.920261,16.1543
2,10.17599,16.15652
2,-27.10343,16.1589
2,-1.767074,16.16138
2,20.9592,16.16317
2,28.61807,16.16535
2,12.95368,16.16766
2,-2.964579,16.16973
2,-0.528834,16.17217
2,-3.752873,16.17482
2,-6.016258,16.17721
2,-11.79064,16.17944
2,-19.11977,16.18145
2,9.028591,16.1841
2,-15.40672,16.18594
2,12.10585,16.18814
2,10.10951,16.19004
2,-8.483312,16.19239
2,15.11543,16.1944
2,10.78882,16.19631
2,9.453362,16.1987
2,2.983801,16.2009
2,11.65828,16.20277
2,16.20296,16.20466
2,-17.12897,16.20653
2,-3.929489,16.2088
2,16.43385,16.21074
2,6.368883,16.21265
2,3.108369,16.21519
2,-4.106918,16.2177
2,-12.66368,16.22047
2,-12.39374,16.22236
2,16.92986,16.22436
2,-14.00177,16.22662
2,-22.58636,16.22857
2,6.815279,16.23061
2,5.958137,16.23527
2,-1.499407,16.23745
2,13.56435,16.23924
2,-13.10154,16.24107
2,7.45028,16.2433
2,-3.420357,16.24524
2,4.137596,16.24706
2,-2.423523,16.24944
